14.99822410219452,-265.321036864679,100.0
14.984083381664398,-88.66586885977202,299.8
14.956047602013134,-53.403891831655734,499.6
14.914583799952865,-38.35472777318151,699.4
14.860368301018596,-30.040676381408247,899.2
14.79425978274136,-24.78422905014239,1099.0
14.71726653140176,-21.170174046459827,1298.8
14.630510125974077,-18.537627797416327,1498.6
14.535187833353593,-16.53645603211959,1698.4
14.432535836942854,-14.963832903875955,1898.2
14.323795092714015,-13.694183804032471,2098.0
14.21018117398338,-12.645668951339356,2297.8
14.09285899183837,-11.762743857887106,2497.6
13.972922818490517,-11.006459982089718,2697.4
13.851381637952592,-10.348769010989821,2897.2
13.729149528093675,-9.769023246562384,3097.0
13.60704055038971,-9.251741286495456,3296.8
13.485767485931838,-8.785133899688278,3496.6
13.365943697120143,-8.360103497187291,3696.4
13.248087397851386,-7.969548170850871,3896.2
13.132627663412965,-7.607867169763173,4096.0
13.019911588261275,-7.270602962419949,4295.8
12.910212091419218,-6.954177982632996,4495.6
12.803735964526822,-6.655698313649624,4695.4
12.700631848932185,-6.372805525550941,4895.2
12.600997910744178,-6.1035636882516435,5095.0
12.504889053900222,-5.8463724288682055,5294.8
12.412323570162416,-5.599899501702197,5494.6
12.323289171853364,-5.363028128835324,5694.4
12.237748389120785,-5.134815622895822,5894.2
12.155643340003007,-4.9144606954865155,6094.0
12.076899900116416,-4.701277498550191,6293.8
12.00143131093066,-4.494674916689105,6493.6
11.929141272737233,-4.294139976697531,6693.4
11.859926571771435,-4.099224500877398,6893.2
11.793679291537348,-3.9095343270924943,7093.0
11.73028865703991,-3.724720567886869,7292.8
11.669642558000097,-3.5444724954228954,7492.6
11.611628793719841,-3.368511727213652,7692.4
11.556136078446062,-3.196587456017343,7892.2
11.503054842127927,-3.0284725205467646,8092.0
11.452277857556416,-2.8639601553441945,8291.8
11.403700721145398,-2.7028612909301843,8491.6
11.357222211136019,-2.545002301161228,8691.4
11.312744543823506,-2.3902231151586353,8891.2
11.270173545534776,-2.2383756273757265,9091.0
11.22941875552624,-2.089322352260884,9290.8
11.190393472712188,-1.942935280254348,9490.6
11.153014757156384,-1.7990949000753305,9690.4
11.117203395539887,-1.657689358841937,9890.2
11.082883838332204,-1.5186137368558081,10090.0
11.049984115115658,-1.3817694181406868,10289.8
11.018435733420274,-1.2470635412583917,10489.6
10.988173565495934,-1.1144085177016971,10689.4
10.959135726659152,-0.9837216074124941,10889.2
10.931263448184641,-0.8549245427993388,11089.0
10.904500947150094,-0.7279431941137982,11288.8
10.878795295171171,-0.6027072702562535,11488.6
10.854096287569476,-0.4791500500714747,11688.4
10.830356314187926,-0.3572081400050626,11888.2
10.807530232795271,-0.23682125465743775,12088.0
10.78557524579615,-0.11793201731989011,12287.8
10.76445078077747,-0.0004857780292017999,12487.6
10.744118375269945,0.11556955294871551,12687.4
10.724541565979687,0.23028365798556116,12887.2
10.705685782644437,0.34370395282914945,13087.0
10.687518246588393,0.4558757165198646,13286.8
10.67000787398524,0.5668422116111134,13486.6
10.653125183788372,0.6766447956687025,13686.4
10.636842210247766,0.7853230248967655,13886.2
10.621132419902898,0.8929147506303008,14086.0
10.605970632918448,0.9994562093432471,14285.8
10.591332948613317,1.1049821067433974,14485.6
10.577196675022204,1.2095256964592531,14685.4
10.56354026232188,1.3131188537671292,14885.2
10.550343239950525,1.4157921447579729,15085.0
10.537586157247272,1.517574891301201,15284.8
10.525250527440036,1.6184952321262571,15484.6
10.513318774812259,1.718580180310795,15684.4
10.50177418488296,1.8178556774365817,15884.2
10.490600857439228,1.9163466446498028,16084.0
10.479783662265676,2.0140770308410083,16283.8
10.469308197421315,2.1110698581409624,16483.6
10.459160749920425,2.2073472649117933,16683.4
10.449328258680483,2.3029305463978993,16883.2
10.439798279606553,2.397840193187682,17083.0
10.430558952688063,2.4920959276251295,17282.8
10.421598970990182,2.5857167382995656,17482.6
10.412907551428276,2.678720912732077,17682.4
10.40447440721995,2.77112606836838,17882.2
10.396289721915041,2.8629491819799,18082.0
10.388344124909556,2.9542066175675274,18281.8
10.380628668354959,3.044914152855955,18481.6
10.373134805379344,3.1350870044604076,18681.4
10.365854369541994,3.224739851802032,18881.2
10.35877955544744,3.3138868598431497,19081.0
10.351902900449609,3.4025417007088654,19280.8
10.345217267380814,3.490717574257213,19480.6
10.338715828244343,3.5784272276560527,19680.4
10.332392048813057,3.665682974021249,19880.2
10.326239674080078,3.7524967101672355,20080.0
10.32025271451078,3.8388799335179193,20279.8
10.314425433048608,3.9248437582229503,20479.6
10.30875233283003,4.010398930521655,20679.4
10.303228145566795,4.095555843394367,20879.2
10.29784782055617,4.180324550538596,21079.0
10.292606514282346,4.264714779705165,21278.8
10.287499580574405,4.348735945427496,21478.6
10.282522561288403,4.43239716117523,21678.4
10.277671177483153,4.515707250961622,21878.2
10.272941321061127,4.598674760432422,22078.0
10.26832904684766,4.681307967462446,22277.8
10.263830565083317,4.763614892284493,22477.6
10.25944223430579,4.845603307173951,22677.4
10.25516055459914,4.927280745711103,22877.2
10.250982161189585,5.008654511641941,23077.0
10.246903818368247,5.089731687357151,23276.8
10.24292241372251,5.170519142007864,23476.6
10.239034952658715,5.251023539275775,23676.4
10.235238553199956,5.331251344814253,23876.2
10.23153044104378,5.4112088333762,24076.0
10.227907944865384,5.490902095643596,24275.8
10.224368491852891,5.570337044772806,24475.6
10.220909603461985,5.649519422669093,24675.4
10.217528891378008,5.728454806002964,24875.2
10.21422405367425,5.807148611980411,25075.0
10.210992871155929,5.88560610387843,25274.8
10.207833203879831,5.963832396356637,25474.6
